Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8
9860,ABABC,1ST,1185753499642073088,1185751007143313408,1185752302394601475,1185746581896589317,INTENDED
9861,ABAC,1ST,1187128828411252737,1187128448877133824,1187128701714083841,1187121422742609920,INTENDED
9862,ABABBBBBBB,1ST,1201721997727846401,1201717940070039554,1201718569932926976,1201716129632280576,INTENDED
9863,ABACDE,1ST,1194441971617525761,1194396231658696705,1194434830034853888,1194344815024050176,INTENDED
9864,ABAB,1ST,1190759539102093312,1190758653365764096,1190759063761625088,1190756930358251520,INTENDED
9865,AB,2ND,1190095110723133440,1190087868179369984,,,PERCEIVED
9866,ABA,1ST,1188396232441503744,1188328888772022272,1188343197086318593,,INTENDED
9867,ABA,1ST,1199555386883366912,1199514615182479366,1199555194138365952,,INTENDED
9868,ABAB,1ST,1193272283604770816,1193271242721239041,1193272129124544513,1193270827560648706,INTENDED
9869,ABABC,1ST,1193259195166068738,1193258589483393032,1193258975044755456,1193257943925477377,INTENDED
9870,AAB,1ST,1194308539180822531,1194308267205431297,,1194275018458439680,INTENDED
9871,ABA,1ST,1190352437493878784,1190345896040554497,1190351970441277446,,INTENDED
9872,ABA,1ST,1200876092694900743,1200851549372727296,1200873097718587394,,INTENDED
9873,ABC,3RD,1188063132503171072,1187800188884267008,1187800431545737217,,PERCEIVED
9874,ABA,1ST,1198746502207877120,1198744857206042625,1198745660708868097,,INTENDED
9875,ABACD,1ST,1201769369828761600,1201625505151307776,1201690192496726022,1201606827349282822,INTENDED
9876,AB,2ND,1193021864198725632,1192940051694530561,,,PERCEIVED
9877,ABABCB,1ST,1191738331324932099,1191737308183252993,1191737631287185409,1191737114339291137,INTENDED
9878,ABACD,1ST,1187773679389855747,1187769011905421314,1187773240409640961,1187759947288723457,INTENDED
9879,ABAC,1ST,1202740842915647488,1202739216163184640,1202740471057076226,1202733404380225536,INTENDED
9880,ABA,1ST,1201556955132809223,1201538003870597121,1201556714962739200,,INTENDED
9881,ABA,1ST,1192255536953090050,1192167825646899200,1192168037157408770,,INTENDED
9882,ABA,1ST,1187778770318446593,1187708466129002496,1187733613724479488,,INTENDED
9883,ABA,2ND,1198455766866386949,1198455374665469952,,1198454650434928646,PERCEIVED
9884,ABAB,1ST,1197238314887270401,1197230542930030592,1197231021357445120,1197191951495249920,INTENDED
9885,ABA,2ND,1201996876163305479,1201996690624012288,,1201995642215837696,PERCEIVED
9886,ABAB,1ST,1199579179039240192,1199578477567135744,1199578883877527552,1199577216088100866,INTENDED
9887,ABC,3RD,1202293519320117248,1202290113385922560,1202290297025073152,,PERCEIVED
9888,ABCA,3RD,1188280535044542464,1188268795292508163,1188280066288971776,1188205332755038208,PERCEIVED
9889,ABAB,1ST,1202806652321357825,1202805399264669696,1202805929533739009,1202782764329779203,INTENDED
9890,ABABC,1ST,1191034480536014848,1190944482428100608,1191029366446276609,1190775025110016003,INTENDED
9891,ABABC,1ST,1202659274113060864,1202649837868666882,1202653374962970624,1202627114761109504,INTENDED
9892,ABAC,1ST,1193276773577957377,1193261824550023169,1193274351577120768,1193261183027077120,INTENDED
9893,ABAC,1ST,1193684412078030848,1193682463349821445,1193683891619385344,1193676338512584709,INTENDED
9894,AB,2ND,1199494403666202625,1199132144221732867,,,PERCEIVED
9895,AA,1ST,1188755032084226049,1188752386094960640,,,INTENDED
9896,ABAC,3RD,1193557415016271873,1193554032792465408,1193557049902157824,,PERCEIVED
9897,AAB,1ST,1196521528365588487,1196518626968387584,,1196478535436685313,INTENDED
9898,AB,2ND,1200423013759537152,1200132740311445505,,,PERCEIVED
9899,ABAC,1ST,1191798556006457344,1191753147863228417,1191790072053415936,1191752378749476875,INTENDED
9900,ABABCBDC,1ST,1187932818262900737,1187930856968675330,1187932637693972480,1187929971303636998,INTENDED
9901,AB,2ND,1188965410269532161,1188947407989628929,,,PERCEIVED
9902,ABABCD,1ST,1189960323845021696,1189932552095772672,1189932996733915137,1189929872774356992,INTENDED
9903,ABABC,1ST,1187726121858670592,1187724715189850112,1187725196951732225,1187707685204103169,INTENDED
9904,ABACB,1ST,1187154416106987525,1187136216942166017,1187151326368559106,1187114115841613826,INTENDED
9905,ABABCBCDDD,1ST,1194293221293219841,1194277956434178049,1194278609403465728,1194276515187441664,INTENDED
9906,ABABC,1ST,1194062366369091592,1194060979610562560,1194061983668228098,1194055156754714624,INTENDED
9907,ABACDE,1ST,1189159331901640704,1189155109428781056,1189158534904086533,1189154293758210048,INTENDED
9908,ABABC,1ST,1197774173667569664,1197752258630475777,1197773352041156608,1197734762921758720,INTENDED
9909,ABAB,1ST,1186341197557784579,1186339453608058881,1186340631775535104,1186066650476482562,INTENDED
9910,ABAC,1ST,1201934411429605376,1201681019348422661,1201683447548264450,1201316659983790081,INTENDED
9911,ABABC,1ST,1191359442438311937,1191358655737843717,1191359270362718210,1191349576650887168,INTENDED
9912,ABABCD,1ST,1191827697724321793,1191796940243001344,1191825585116499969,1191787392883183616,INTENDED
9913,ABAB,1ST,1196967369693941760,1196966977736187904,1196967069650182144,1196966771435196416,INTENDED
9914,AB,2ND,1185545037456777217,1185541068957327366,,,PERCEIVED
9915,ABA,2ND,1193703408693366785,1193703272995082240,,1193590577776013312,PERCEIVED
9916,ABA,1ST,1195146541096456192,1195142888415547392,1195145730140315648,,INTENDED
9917,ABABC,1ST,1194784759924150274,1194781743993085952,1194784350467813377,1194429177908232192,INTENDED
9918,ABC,3RD,1202713807962988544,1202617767754633216,1202704699641749504,,PERCEIVED
9919,AB,2ND,1202636215318646786,1202299451966152707,,,PERCEIVED
9920,ABACD,1ST,1195814561364021248,1195807145998065664,1195810546362265600,1195806206201389062,INTENDED
9921,ABAC,1ST,1201125608547397634,1200915716125396994,1201106807998926849,1200912656602976258,INTENDED
9922,AB,2ND,1195550009472761857,1195543587318046720,,,PERCEIVED
9923,ABABCDE,1ST,1193227640473145345,1193041858810638341,1193174514575794177,1192832649519349763,INTENDED
9924,ABA,1ST,1199156329081782272,1199145184522432512,1199155669632315392,,INTENDED
9925,ABA,1ST,1190028130037178373,1190027710694903809,1190028016317059074,,INTENDED
9926,ABAC,1ST,1197190086519078912,1197185426257260544,1197189830746218496,1193940548979187712,INTENDED
9927,ABACC,1ST,1199397142676332544,1199394462503522310,1199396633286496256,1199393154383921159,INTENDED
9928,ABCAD,1ST,1196459849057546240,1196453104574771200,,1196420621967577088,INTENDED
9929,ABACD,1ST,1202191886187929603,1202190194734186496,1202191341834440704,1202183296953786369,INTENDED
9930,ABABC,1ST,1191753224862212102,1191739201735270400,1191746775306162177,1191331423640260609,INTENDED
9931,ABACDEC,1ST,1193380986295398402,1193380497776369665,1193380863901392896,1193378508971663360,INTENDED
9932,ABAC,1ST,1189292992647053312,1189285704976736257,1189291081416019968,1189284616873660417,INTENDED
9933,ABAC,1ST,1195214921673273345,1195212479611060225,1195214138487779328,1195211127891861505,INTENDED
9934,ABABC,1ST,1186451008618147846,1186450306269417472,1186450782851403776,1186439606427893761,INTENDED
9935,ABAC,1ST,1196834438560264192,1196826929363587073,1196832600255414272,1196816486297419776,INTENDED
9936,ABC,3RD,1198288810754420738,1198282667407609857,1198287874283716609,,PERCEIVED
9937,ABAC,1ST,1197721930536607744,1197515167300386816,1197651753245667328,1197480934926376961,INTENDED
9938,ABAC,1ST,1186383740198686720,1186383312115372032,1186383608270991368,1186299423015559169,INTENDED
9939,AA,1ST,1196970596468432896,1196970310618304512,,,INTENDED
9940,AB,2ND,1191472926912139265,1191444321377107969,,,PERCEIVED
9941,ABC,3RD,1187450740253564935,1187446157146050560,1187447569091190786,,PERCEIVED
9942,ABAC,3RD,1189951658379231232,1189807484455792640,1189948196170145793,,PERCEIVED
9943,ABC,3RD,1195190057323261952,1194841907156922368,1195188747702112256,,PERCEIVED
9944,ABC,3RD,1194470256862871552,1194085585817948160,1194434955788595200,,PERCEIVED
9945,ABACDE,1ST,1185596709092712448,1185591474446065664,1185591688020086787,1185585180347686912,INTENDED
9946,AB,2ND,1191782569584549889,1191631584291504128,,,PERCEIVED
9947,ABABCC,1ST,1191899210469101568,1191589295896723456,1191881438150483968,1191560912114716673,INTENDED
9948,ABACDE,1ST,1194060943036018688,1194006818340532226,1194015352126095360,1194001547484491776,INTENDED
9949,AB,2ND,1189757686960852992,1189756828101627904,,,PERCEIVED
9950,AB,2ND,1195902461053005826,1195901924014350336,,,PERCEIVED
9951,ABC,3RD,1194348214339530752,1194242229071687685,1194301760833249281,,PERCEIVED
9952,ABA,2ND,1194693856333303811,1194692698608996354,,1194692105584758786,PERCEIVED
9953,ABA,1ST,1201267779820773381,1201201570500825089,1201220943835795457,,INTENDED
9954,ABC,3RD,1189855778657755136,1189771381141098497,1189809993157107712,,PERCEIVED
9955,AB,2ND,1191184469689954304,1191027945466421248,,,PERCEIVED
9956,ABA,1ST,1194048430378754050,1194047651605549057,1194047967289839616,,INTENDED
9957,ABAC,1ST,1196994364750188544,1196929991222554626,1196993463608201216,1196929266903969793,INTENDED
9958,ABAC,3RD,1195743280673148928,1195471309976850432,1195742468379201538,,PERCEIVED
9959,ABAC,1ST,1202690917188153346,950571672507215872,1202680498503520256,950570134351032320,INTENDED
9960,ABAC,1ST,1194386855648776198,1194363267742928897,1194374928910258176,1194354729272270848,INTENDED
9961,ABABC,1ST,1187002590082433024,1186994007869542400,1187002307323424768,1186983255645380608,INTENDED
9962,ABC,3RD,1191840762427822080,1191811202730643460,1191828103275798528,,PERCEIVED
9963,ABACBD,1ST,1196841727690018816,1196613449926660096,1196833218420297729,1196523175296716800,INTENDED
9964,ABAC,1ST,1188484665335799809,1188483308600078336,1188484450537082880,1188482943351754753,INTENDED
9965,ABABC,1ST,1197298642736074752,1197292607186993152,1197298496245776384,1197272302804705284,INTENDED
9966,AB,2ND,1200292010286075905,1200278926209224704,,,PERCEIVED
9967,AB,2ND,1199352640251088899,1199062565952933889,,,PERCEIVED
9968,ABABCD,1ST,1200521639361859584,1200457267226673152,1200458592995823617,1200447804620935168,INTENDED
9969,ABAC,3RD,1201264591017111552,1201256260886302726,1201261942549049344,,PERCEIVED
9970,AA,1ST,1195306935974793217,1195306468234448896,,,INTENDED
9971,ABC,3RD,1197486108843614208,1197474405934219264,1197482665127108608,,PERCEIVED
9972,AB,2ND,1198359257923518464,1198357687496531973,,,PERCEIVED
9973,ABC,3RD,1200991059834232832,1200974350108770309,1200989076792446978,,PERCEIVED
9974,ABAB,1ST,1190247129022902272,1190227087988346880,1190231876872658944,1190221896438169606,INTENDED
9975,ABAC,1ST,1188429865772638208,1188249714250178560,1188405450728824832,1188154397760442370,INTENDED
9976,ABAC,1ST,1198948348054638592,1197993139891515394,1198934133336150016,1197619747069841413,INTENDED
9977,ABAC,1ST,1190361878968635392,1190259996371668993,1190266796508635138,1190238354950021120,INTENDED
9978,ABAC,3RD,1197304629857542147,1197196281116008448,1197303081920323584,,PERCEIVED
9979,ABA,1ST,1188257154668478464,1188140053442093056,1188242591449411584,,INTENDED
9980,ABAB,1ST,1194965471205814273,1194739637207457792,1194793319135473664,1194739464783839232,INTENDED
9981,ABA,2ND,1188651653227921409,1188650876233306114,,1188522744842878976,PERCEIVED
9982,ABBC,3RD,1200807685781905408,1200771572816064516,,,PERCEIVED
9983,ABAC,1ST,1187929210049843200,1187847296983027712,1187928172031021056,1187846919768305664,INTENDED
9984,ABAC,1ST,1187190494301835265,1186707540861583360,1187181314761510912,1186440724348391430,INTENDED
9985,ABA,1ST,1202636496538423297,1202437769836056576,1202605788344147971,,INTENDED
9986,ABAC,1ST,1201800396068524034,1192194111035658241,1201781917743566848,1192187159324844032,INTENDED
9987,AB,2ND,1192486606848110594,1192462309014298625,,,PERCEIVED
9988,ABABB,1ST,1198763027551514624,1198762066296725504,1198762297382068225,1198758007720558592,INTENDED
9989,ABAC,1ST,1192083338334523393,1191770031081840641,1192070822942392321,1191719104492843008,INTENDED
9990,ABA,2ND,1202239076616851456,1202232226613809152,,1202194042710319104,PERCEIVED
9991,ABC,3RD,1187665504032284672,1183385091420147712,1187524619479048192,,PERCEIVED
9992,ABA,1ST,1197198751854669825,1197060700306378752,1197198432517185539,,INTENDED
9993,AB,2ND,1188970907781357568,1188816356512280576,,,PERCEIVED
9994,ABAC,1ST,1195254529832488961,1194609976523853824,1195188588733820928,1194589990535208961,INTENDED
9995,ABAB,1ST,1186215933200781317,1186083784996859904,1186088580336087040,1186075507269353472,INTENDED
9996,ABAC,1ST,1202557752008200192,1202437887012360193,1202444392713379840,1202403185509449729,INTENDED
9997,ABA,1ST,1191535350461714435,1191531687722835970,1191535264054829058,,INTENDED
9998,ABAB,1ST,1189018975490863104,1189017450165096452,1189018181228064768,1188957213097787393,INTENDED
9999,ABA,1ST,1193358581799804928,1193354269912715264,1193358191884689408,,INTENDED
10000,ABAB,1ST,1196163347755995143,1196162863175475201,1196163232626597889,1196161880647241729,INTENDED
10001,ABC,3RD,1186505377090686976,1186299120635404288,1186324724718030848,,PERCEIVED
10002,ABAC,1ST,1188637859697364993,1188634692632883201,1188637375020359680,1188510397340487680,INTENDED
10003,AB,2ND,1199003383547547653,1199002223755366400,,,PERCEIVED
10004,ABCAB,1ST,1185940396632920064,1185483501728157696,,1185462984660996097,INTENDED
10005,ABCB,3RD,1190949988626567168,1190947772452810752,1190949062142353408,1190805994957238273,PERCEIVED
10006,ABC,3RD,1195880751935315968,1195782135271088128,1195788021418754048,,PERCEIVED
10007,ABAC,1ST,1193812288106569729,1193604717529751552,1193781703761940481,1193596842514231297,INTENDED
10008,ABAC,1ST,1186674434293325824,1186672673662865411,1186673080153886721,1185206622269956096,INTENDED
10009,AB,2ND,1198710002661437440,1198702604890578946,,,PERCEIVED
10010,ABAB,1ST,1198826298849648641,1198817826338852865,1198819452030275585,1198371798733209603,INTENDED
10011,AAB,1ST,1200438596454494210,1200437678883381248,,1200426540439351296,INTENDED
10012,ABAC,1ST,1188455120243179520,1188442538660773890,1188453196043378693,1188438509234917376,INTENDED
10013,ABABABC,3RD,1191869031730622465,1191760244805918723,,,PERCEIVED
10014,ABABC,1ST,1187167650842959872,1187155861593935872,1187156795728498688,1187153379686014976,INTENDED
10015,ABC,3RD,1190891495961710592,1190890454293696517,1190890808741748741,,PERCEIVED
10016,ABAC,1ST,1201977135918809089,1201944560659660800,1201968420448800768,1201581842245341184,INTENDED
10017,AAB,1ST,1188258562667155458,1188254404044120064,,1188250253897678850,INTENDED
10018,ABA,2ND,1187515726212620294,1187515566862536709,,1187515283122118659,PERCEIVED
10019,ABABC,1ST,1194179222530674688,1194122834806751232,1194133201440198657,1193972286577090562,INTENDED
10020,ABA,2ND,1187400526813642752,1187387083867992064,,1186527159562788864,PERCEIVED
10021,ABAC,1ST,1194472881331351553,1194472145159630848,1194472762775154689,1194368744686010368,INTENDED
10022,AB,2ND,1199986953145536514,1199951801384161280,,,PERCEIVED
10023,AABBC,3RD,1195139978789105664,1194979022075248641,,,PERCEIVED
10024,AB,2ND,1200313036994732032,1200311968437014529,,,PERCEIVED
10025,ABAC,1ST,1190945937012584448,1190805356890312704,1190858113265623040,1190770562580275202,INTENDED
10026,ABA,1ST,1202590751374348289,1202031073384906752,1202585970115260419,,INTENDED
10027,ABA,1ST,1196383849942585344,1195255522037059587,1196342619082829825,,INTENDED
10028,ABACDE,1ST,1191857557687668737,1191830886888755201,1191835791544045568,1191830332586307586,INTENDED
10029,ABAC,1ST,1192475205941284865,1192474222150467584,1192474803292102656,1192448379017543680,INTENDED
10030,ABA,1ST,1199733691360174082,1199557223002857472,1199671351428206594,,INTENDED
10031,AAB,1ST,1196591396473495553,1196587950848520193,,1196573866883272704,INTENDED
10032,ABA,1ST,1192518624180871168,1192375888651919361,1192428265971077120,,INTENDED
10033,ABAB,1ST,1196241671781941248,1196240321463517185,1196240617564708864,1196239898338111489,INTENDED
10034,ABC,3RD,1190988495902392322,1190739114246709249,1190978030744866816,,PERCEIVED
10035,AB,2ND,1196081570655985665,1195752499581505536,,,PERCEIVED
10036,ABAC,1ST,1188991253242941440,1188989150478905346,1188990905707122688,1188870256250511361,INTENDED
10037,AB,2ND,1193973179578011648,1193962227889512451,,,PERCEIVED
10038,ABA,2ND,1192202565917609989,1192196983596863488,,1192150659874734080,PERCEIVED
10039,ABABC,1ST,1192080427386855425,1191999434273566720,1192003070785458176,1191807709424824321,INTENDED
10040,ABAC,1ST,1200460693532794881,1200166266327248896,1200449048014139392,1199842228652453889,INTENDED
10041,ABACDE,1ST,1191944163530625024,1191939958090719234,1191941338272542726,1191938149422948352,INTENDED
10042,ABABC,1ST,1191670801696727040,1191666482830282753,1191670638177607682,1191666288877326337,INTENDED
10043,ABACD,1ST,1197203726211207171,1197011026648195073,1197201721723891713,1196953494072283137,INTENDED
10044,ABAB,1ST,1190588806459805697,1190583193067491328,1190587150372241410,1190548018321223681,INTENDED
10045,AAB,1ST,1194390304004005888,1194390131861528578,,1194389316056674304,INTENDED
10046,ABACD,1ST,1187630189540454401,1187157308985532416,1187540375088619521,1187157089757597697,INTENDED
10047,ABAB,1ST,1191541210814406656,1191498290652569601,1191516149189529601,1191219332094799873,INTENDED
10048,ABAB,1ST,1185610354241474562,1185609645794189314,1185610076138147845,1185483174480109568,INTENDED
10049,ABAC,1ST,1190606649507094528,1190293535565787136,1190380523165798400,1190292692674252800,INTENDED
10050,ABAB,1ST,1200546581856083971,1200544889458614272,1200545114919182341,1200519080626790401,INTENDED
