idx,sar_id,obl_id,eli_id
8984,1199267464665632768,1199291710368403456,1199217291956633602
8985,1199343921559556097,1199344496514752517,
8986,1194748209257730048,1194784182121254914,
8987,1199352674052968453,1199353029839007744,1199122038457356300
8988,1195564753541877760,1195567583795257344,
8989,1199338145247981570,1199349588974428160,1199066057274798080
8990,1199185549665415168,1199317243902988291,
8991,1195562490039549952,1195562724354338816,
8992,944075421267775488,,
8993,1199337285361262592,1199342782407557122,1199322732611153920
8994,1199356776438587392,,
8995,1195500818650271745,1195510170299682816,1195460907083550720
8996,1195562057497743360,1195565972385603585,
8997,1199357714352279554,,
8998,1198607961276456962,1198712692611190785,1198605187344216066
8999,1199326013005676544,,1199243904324898816
9000,1195566825314144256,,1195563776256294913
9001,1195566828505817091,,
9002,1195565768378847237,,
9003,1195517644960649216,1195570733440618496,1195353189161349128
9004,1195182397098090496,,
9005,1199295134308933633,1199349490580279303,1199197451753787393
9006,1195384432368242689,1195563025136340992,1195356530528456704
9007,1195417586458083329,1195435639270866944,
9008,1195327206454677505,,
9009,1189669288581435392,1194154241528606720,
9010,1195564830523969536,,
9011,1199345975971606534,,
9012,1199327324879151105,1199346040744243201,
9013,1195565297677135872,,
9014,1195101436062916609,1195571322761437186,
9015,1195508440128471042,1195518355215650816,
9016,1199239606744633344,1199331906338410497,
9017,1199341901939277824,,1199333827941822466
9018,1195533345528131584,,
9019,1195396534218543104,1195397595008552967,
9020,1199249110525546496,,
9021,1199335903493312512,,
9022,1195565848469086208,1195568080136441857,
9023,1195536439628517376,1195539457128222720,1195501185442230272
9024,1195569216709152774,1195569818386259970,1195568644023103488
9025,1199352950990278657,1199355773530316800,1199351698038415360
9026,1195580579661660160,,1195237670957584384
9027,1199353608086736901,,
9028,1199343121684819969,,
9029,1199345538224672768,,
9030,1195536600542916609,1195537575278190593,
9031,1195576059409903618,1195576274380623872,1195572021947781120
9032,1195554015276421121,1195556700461445120,1195460614295998464
9033,1195142719489761280,1195352667503022082,
9034,1199350415931985921,1199353232151044097,1199324767272103936
9035,1195523890379771904,1195541946611068929,
9036,1199336772070559750,1199344516060180480,1199246119378866177
9037,1195556869907107841,,
9038,1191598764831760384,,1191595270758289408
9039,1195525067452669952,,
9040,1199303279085309953,1199314047470067717,
9041,1199328827215958016,1199339331460067328,1199132418566971394
9042,1199348522870423552,,
9043,1199353263512064007,,
9044,1195583657408368640,,1195514859347005440
9045,1194908108209844224,1195574703194161152,
9046,1199336975687278594,1199350868577017857,
9047,1199346111602814978,1199348378657644544,1199315246524981248
9048,1199111477220773888,,
9049,1199351129370443779,1199352704247771137,1199348039908909056
9050,1199356101478752256,1199357267373625345,1199355827267756035
9051,1195346628976300034,1195352514016792576,
9052,1199347723536723968,1199348442503368706,
9053,1199336941365284865,,
9054,1199351856033665024,1199352266001698816,1199343197014511619
9055,1195510676808060934,1195547727284838400,1195492004458680320
9056,1199145339326017536,,1199091551600889858
9057,1199342730440105984,,1199340890164064256
9058,1199329065012015105,1199345921076523008,
9059,1195545095057104896,1195569659304525824,1195147075719090176
9060,1199300470793211905,1199343099207569409,
9061,1199255922822066177,1199286100726079488,1199242634046427136
9062,1195446792940380160,,1195410281137983489
9063,1199112140696801280,1199316797696233473,
9064,1195564388528209920,1195569357046218752,
9065,1199333570004869123,1199341387910533121,1199123666765828097
9066,1195546706525356033,,
9067,1195553012472672256,,1195552825503207425
9068,1195546066395058181,,
9069,1195576158902984704,,
9070,1199089870385352709,1199142737058160640,1199084794371551232
9071,1199331837522456576,1199345550417518594,1199049532979470336
9072,1195525921886756865,1195549184771801089,1194918224091078656
9073,1195158626270355456,1195529408024629248,
9074,1195573446987669504,,
9075,1199339976107839489,1199351275214778371,1199094562666532865
9076,1199223200690786304,1199224892081573888,
9077,1195555696227618816,,1195415965892263936
9078,1199343351020916737,,
9079,1199347720554631168,,
9080,1199072183613632512,1199350417844580353,
9081,1195570734007029760,,
9082,1192771730894278656,1195580543116562432,
9083,1195508603680985088,,1195506152907399170
9084,1199349593043034112,1199350295677018112,1199348004555243520
9085,1199339390620880897,1199342092041932801,
9086,1199111891693395968,,
9087,1199358615372492801,,
9088,1199237090858409985,,
9089,1199348148650405888,1199348704697671683,1199346070448295937
9090,1195554537110683648,1195556241436745728,
9091,1199283518049792000,1199346159409451008,1199156186777620481
9092,1195318028386390017,,
9093,1195579037898272773,1195579428216004609,1195289476404170752
9094,1195498607757144064,1195565819184287744,1195473666945044480
9095,1195544506051055616,,
9096,1199316608373669888,,
9097,1195557439862714368,1195557723972214784,
9098,1195582836893290496,,
9099,1195552905668874240,1195566038546632705,1195540393074610177
9100,1199059940867837952,1199226573938782208,
9101,1195563847198924800,1195564105836498946,
9102,1199348071420723201,,
9103,1199339407037231105,1199343130320850950,
9104,1199316199898845184,1199331670718967809,
9105,1195437257370374144,1195476824811139072,
9106,1195523346789814273,,
9107,1199339823938465794,,
9108,1195560952319619072,1195561192045068289,1195560181763133440
9109,1195574845116997632,1195576728153927682,
9110,1199330887906791425,,
9111,1199290154856468480,,
9112,1199358459168350208,,
9113,1195541079266922496,,
9114,1195546424638943232,,
9115,1195581277379989504,,1195554805982384128
9116,1199117337053581312,1199327026508959746,
9117,1195535661098512384,1195556674175668224,
9118,1199351069203161088,1199352725756170243,
9119,1198950201471492096,1199351144033718272,
9120,1199129149870395392,,
9121,1199310246595964928,,1199306861889097728
9122,1199178102959747074,1199347736056745984,
9123,1195562786383896583,1195566161515036672,1195562285596598272
9124,1195479703630602240,1195483871783075840,
9125,1195579509489074177,1195580802832179205,
9126,1199341114395770880,1199343184771371009,1199335701164298240
9127,1199332213734727682,1199337163529150468,1199127587169210373
9128,1199342958966738944,1199344301634805760,
9129,1199329456080457733,,
9130,1199297609560707074,1199333464882978816,1199154296559996930
9131,1199342850493706240,1199344596192378885,
9132,1193401020451348480,1193432358923448320,
9133,1195286863428407297,1195554295610896385,
9134,1199342151118639104,1199342532468957184,1199341698142240768
9135,1199345030776807424,1199345199240974343,1199344962296410114
9136,1199328433043628032,1199354088762335236,1199326140831293442
9137,1195558513407184896,,
9138,1198578439806169088,1199334994482565121,
9139,1199298593611538432,,
9140,1199358101587144704,1199358474620145664,1199357630059335680
9141,1199333889514205184,,
9142,1198857196890542080,1198998211274240000,
9143,1195178087249367041,1195344559808688129,
9144,1199206347205513217,1199349497848926210,
9145,1195568253432561664,,
9146,1195572472323727360,,
9147,1195551658287210496,,
9148,1199264458033500160,,
9149,1195554032800038913,1195555623640977408,
9150,1199358586519990272,,1199356698651168770
9151,1199352546457870336,1199353134134394880,1199327187582603266
9152,1195564978155208706,,
9153,1195582800352530432,,
9154,1195555755228880896,1195557650949443584,
9155,1199344322111369217,,1199332595894325248
9156,1195532530927013888,1195575087648276481,
9157,1195582013329170432,,
9158,1195561479350685696,,
9159,1199341768145174528,,
9160,1199325367242231808,,
9161,1199338445874688000,1199356275827650564,1199335854021337097
9162,1199326568121806848,1199346016329158659,
9163,1199291913481998337,1199321436218937345,
9164,1198912945801043969,,
9165,1199068588029759489,,
9166,1197563093116706818,1199347441079767046,
9167,1199344888711483392,1199355161883230209,
9168,1195457909079126016,1195461030559793154,
9169,1199329827796537345,1199353755508056064,
9170,1199350404657467393,,1199346358823424004
9171,1199337267334004736,1199358588558311424,
9172,1199348272805990400,1199348413369868288,1199345503558725633
9173,1199319903628668930,1199335686966394888,1199222501676503040
9174,1195559666878746626,1195560713324048384,
9175,1199158720422273024,1199346070045638658,
9176,1195577324466507776,,
9177,1199343316770230274,1199343465768730625,
9178,1199339203026227206,1199340200561766400,1199334326825078784
9179,1195567550131777536,,
9180,1167751627601612801,1199314775542521857,
9181,1195557350246977537,1195557463917039616,
9182,1195564851046887425,1195575847366868992,
9183,1199339385088397312,1199346698532704256,1199336440485814272
9184,1199341677749518338,,1199334154300616706
9185,1195557641185120256,1195557943241887744,1195541574165204994
9186,1199350526007226369,1199351938132905986,
9187,1195518618001260544,1195561243047874560,
9188,1199358794469380096,,
9189,1195555071380967424,,
9190,1195472252487131137,,
9191,1195562576698052608,,
9192,1195574894789943296,1195576625057763329,
9193,1199331658144657409,,
9194,1199341013514379267,,
9195,1199326085747486720,,
9196,1199354161470554112,,1199208145219997697
9197,1195418540356067332,,
9198,1199342288448548864,,1199342048098127874
9199,1194659850749435904,1195578987675865088,
9200,1199358914934005761,1199359082202849281,1199358283859017728
9201,1199280015227142144,1199304846882607105,
9202,1195353256421154816,,
9203,1199222501416423425,1199339337990623232,1199205919382331397
9204,1195564325714481153,,
9205,1195561458869792769,,
9206,1199348469325955074,1199351378197413893,1199346633432948738
9207,1195560708072714240,1195563310504132610,1195557691713892354
9208,1194154241528606720,,1189669288581435392
9209,1199012520805228544,1199219975648632832,
9210,1195436142075809793,1195569886665334784,
9211,1195568578784825349,,
9212,1195576214615969792,1195577598618718208,
9213,1195570337590571008,,1195569665960886273
9214,1199350558919995393,,
9215,1199353396555386880,1199354106789474305,1199351038660300800
9216,1199338327700168704,1199348052219219968,1199299952658337793
9217,1195520604050460672,,
9218,1199335628376117250,1199337172697960451,1199333159369953281
9219,1195255796449153024,1195325086674251777,
9220,1199315623622434816,1199354645640077313,
9221,1199280953572626432,1199338952416587777,
9222,1195575733495762945,1195577742332440576,
9223,1199328637776007168,1199347898095243265,1199302840646295552
9224,1195557477867241472,1195557945351819264,1195556892719960065
9225,1199350765673799680,,
9226,1195565068466835456,,
9227,1195492958591692801,1195572204769075200,
9228,1195578837595295745,1195579857197051904,
9229,1195577319110217729,,1195515855380959233
9230,1195558786431365120,1195562338763583489,
9231,1199320672331157504,1199344068859351046,1199310190123851781
9232,1195570166907715586,1195570741552414720,
9233,1195559862433964032,1195561011086086144,
9234,1199354531370303493,1199354816486612995,1199282407922380805
9235,1195330107017236480,,
9236,1198738086382985217,,
9237,1195488111318441984,1195552279740350464,1195134876061782016
9238,1199319435586285568,,
9239,1199112846174539777,1199338552892411911,
9240,1195541311304196096,,
9241,1195520441064001537,1195556593301180417,1195495862576852993
9242,1195568010314035200,,
9243,1199332681734995968,,
9244,1199350141695578112,,1199326577948946433
9245,1199353838660141056,1199353997129388032,
9246,1195583968059392000,,1195583386397507584
9247,1194925865143959552,1195208039684431873,
9248,1199343910771810306,1199344179765071872,1199339446103166976
9249,1195440344382525441,1195553089060769794,
9250,1195429061885091841,,
9251,1195546485288554497,,
9252,1199345576241840134,1199346002097950725,
9253,1198915124775415808,1199356263584296960,1198719866481496064
9254,1199345808325238786,,
9255,1199025286727249920,1199311651750719494,
9256,1195429802074918912,,
9257,1199318283561897984,1199323091807199238,1199311578891460609
9258,1199335674572398592,1199346873049501696,1199203300954005505
9259,1195573841529057280,,
9260,1195556762423705601,,
9261,1195571830465212416,,
9262,1199154396979965954,1199160580709453829,
9263,1199329409599098880,,1199101847178366977
9264,1199351459986509826,1199352156093992960,1199349859729301504
9265,1199189675640012800,1199358646565687302,
9266,1195565228295151616,1195569045489233920,
9267,1195579918895255552,1195580041528143872,1195579372322689025
9268,1195564187516383237,1195568644174098432,
9269,1199010509577768960,1199330537091014657,
9270,1195554772121636865,,
9271,1199200799751979008,,
9272,1199319912377798657,1199350937871101952,1199313883544072192
9273,1195560146182656000,1195560485455683584,1195065267216429056
